,start_time,end_time,data_type,originDataSourceId,heart_rate
1478,2022-12-09T17:15:19,2022-12-09T17:15:19,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,75
1479,2022-12-09T17:15:20,2022-12-09T17:15:20,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,76
1480,2022-12-09T17:15:21,2022-12-09T17:15:21,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
1481,2022-12-09T17:15:22,2022-12-09T17:15:22,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
1482,2022-12-09T17:15:23,2022-12-09T17:15:23,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
1483,2022-12-09T17:15:24,2022-12-09T17:15:24,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,77
1484,2022-12-09T17:15:25,2022-12-09T17:15:25,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,78
1485,2022-12-09T17:15:26,2022-12-09T17:15:26,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,78
1486,2022-12-09T17:15:27,2022-12-09T17:15:27,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,79
1487,2022-12-09T17:15:28,2022-12-09T17:15:28,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,79
1488,2022-12-09T17:15:29,2022-12-09T17:15:29,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
1489,2022-12-09T17:15:30,2022-12-09T17:15:30,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
1490,2022-12-09T17:15:31,2022-12-09T17:15:31,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,81
1491,2022-12-09T17:15:32,2022-12-09T17:15:32,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,81
1492,2022-12-09T17:15:34,2022-12-09T17:15:34,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,80
1493,2022-12-09T17:15:35,2022-12-09T17:15:35,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,81
1494,2022-12-09T17:15:36,2022-12-09T17:15:36,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,83
1495,2022-12-09T17:15:37,2022-12-09T17:15:37,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,81
1496,2022-12-09T17:15:38,2022-12-09T17:15:38,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,82
1497,2022-12-09T17:15:39,2022-12-09T17:15:39,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,82
1498,2022-12-09T17:15:40,2022-12-09T17:15:40,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,83
1499,2022-12-09T17:15:41,2022-12-09T17:15:41,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,83
1500,2022-12-09T17:15:42,2022-12-09T17:15:42,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,83
1501,2022-12-09T17:15:43,2022-12-09T17:15:43,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,84
1502,2022-12-09T17:15:44,2022-12-09T17:15:44,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,84
1503,2022-12-09T17:15:45,2022-12-09T17:15:45,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,84
1504,2022-12-09T17:15:46,2022-12-09T17:15:46,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,84
1505,2022-12-09T17:15:47,2022-12-09T17:15:47,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,85
1506,2022-12-09T17:15:48,2022-12-09T17:15:48,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,86
1507,2022-12-09T17:15:49,2022-12-09T17:15:49,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,85
1508,2022-12-09T17:15:50,2022-12-09T17:15:50,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,84
1509,2022-12-09T17:15:51,2022-12-09T17:15:51,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,85
1510,2022-12-09T17:15:52,2022-12-09T17:15:52,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,85
1511,2022-12-09T17:15:53,2022-12-09T17:15:53,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,86
1512,2022-12-09T17:15:54,2022-12-09T17:15:54,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,87
1513,2022-12-09T17:15:55,2022-12-09T17:15:55,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,86
1514,2022-12-09T17:15:56,2022-12-09T17:15:56,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,85
1515,2022-12-09T17:15:57,2022-12-09T17:15:57,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,88
1516,2022-12-09T17:15:58,2022-12-09T17:15:58,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,88
1517,2022-12-09T17:15:59,2022-12-09T17:15:59,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,89
1518,2022-12-09T17:16:00,2022-12-09T17:16:00,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,91
1519,2022-12-09T17:16:01,2022-12-09T17:16:01,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
1520,2022-12-09T17:16:02,2022-12-09T17:16:02,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
1521,2022-12-09T17:16:03,2022-12-09T17:16:03,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
1522,2022-12-09T17:16:04,2022-12-09T17:16:04,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
1523,2022-12-09T17:16:05,2022-12-09T17:16:05,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,94
1524,2022-12-09T17:16:06,2022-12-09T17:16:06,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,94
1525,2022-12-09T17:16:07,2022-12-09T17:16:07,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,93
1526,2022-12-09T17:16:08,2022-12-09T17:16:08,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,91
1527,2022-12-09T17:16:09,2022-12-09T17:16:09,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
1528,2022-12-09T17:16:10,2022-12-09T17:16:10,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,90
1529,2022-12-09T17:16:11,2022-12-09T17:16:11,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,89
1530,2022-12-09T17:16:12,2022-12-09T17:16:12,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,91
1531,2022-12-09T17:16:13,2022-12-09T17:16:13,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,91
1532,2022-12-09T17:16:14,2022-12-09T17:16:14,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,91
1533,2022-12-09T17:16:15,2022-12-09T17:16:15,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,92
1534,2022-12-09T17:16:16,2022-12-09T17:16:16,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,94
1535,2022-12-09T17:16:17,2022-12-09T17:16:17,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
1536,2022-12-09T17:16:18,2022-12-09T17:16:18,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
1537,2022-12-09T17:16:19,2022-12-09T17:16:19,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
1538,2022-12-09T17:16:20,2022-12-09T17:16:20,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
1539,2022-12-09T17:16:21,2022-12-09T17:16:21,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,95
1540,2022-12-09T17:16:22,2022-12-09T17:16:22,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
1541,2022-12-09T17:16:23,2022-12-09T17:16:23,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
1542,2022-12-09T17:16:24,2022-12-09T17:16:24,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
1543,2022-12-09T17:16:25,2022-12-09T17:16:25,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
1544,2022-12-09T17:16:26,2022-12-09T17:16:26,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
1545,2022-12-09T17:16:27,2022-12-09T17:16:27,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
1546,2022-12-09T17:16:28,2022-12-09T17:16:28,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,97
1547,2022-12-09T17:16:29,2022-12-09T17:16:29,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,98
1548,2022-12-09T17:16:30,2022-12-09T17:16:30,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
1549,2022-12-09T17:16:31,2022-12-09T17:16:31,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
1550,2022-12-09T17:16:32,2022-12-09T17:16:32,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,99
1551,2022-12-09T17:16:33,2022-12-09T17:16:33,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,101
1552,2022-12-09T17:16:34,2022-12-09T17:16:34,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,102
1553,2022-12-09T17:16:35,2022-12-09T17:16:35,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,104
1554,2022-12-09T17:16:36,2022-12-09T17:16:36,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
1555,2022-12-09T17:16:37,2022-12-09T17:16:37,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
1556,2022-12-09T17:16:38,2022-12-09T17:16:38,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,111
1557,2022-12-09T17:16:39,2022-12-09T17:16:39,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1558,2022-12-09T17:16:40,2022-12-09T17:16:40,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1559,2022-12-09T17:16:41,2022-12-09T17:16:41,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1560,2022-12-09T17:16:42,2022-12-09T17:16:42,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,117
1561,2022-12-09T17:16:43,2022-12-09T17:16:43,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,117
1562,2022-12-09T17:16:44,2022-12-09T17:16:44,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1563,2022-12-09T17:16:45,2022-12-09T17:16:45,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1564,2022-12-09T17:16:46,2022-12-09T17:16:46,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1565,2022-12-09T17:16:47,2022-12-09T17:16:47,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1566,2022-12-09T17:16:48,2022-12-09T17:16:48,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1567,2022-12-09T17:16:49,2022-12-09T17:16:49,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1568,2022-12-09T17:16:50,2022-12-09T17:16:50,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1569,2022-12-09T17:16:51,2022-12-09T17:16:51,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1570,2022-12-09T17:16:52,2022-12-09T17:16:52,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1571,2022-12-09T17:16:53,2022-12-09T17:16:53,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1572,2022-12-09T17:16:54,2022-12-09T17:16:54,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1573,2022-12-09T17:16:55,2022-12-09T17:16:55,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1574,2022-12-09T17:16:56,2022-12-09T17:16:56,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1575,2022-12-09T17:16:57,2022-12-09T17:16:57,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1576,2022-12-09T17:16:58,2022-12-09T17:16:58,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1577,2022-12-09T17:16:59,2022-12-09T17:16:59,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1578,2022-12-09T17:17:00,2022-12-09T17:17:00,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1579,2022-12-09T17:17:01,2022-12-09T17:17:01,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1580,2022-12-09T17:17:02,2022-12-09T17:17:02,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1581,2022-12-09T17:17:03,2022-12-09T17:17:03,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1582,2022-12-09T17:17:04,2022-12-09T17:17:04,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1583,2022-12-09T17:17:05,2022-12-09T17:17:05,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1584,2022-12-09T17:17:06,2022-12-09T17:17:06,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1585,2022-12-09T17:17:07,2022-12-09T17:17:07,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1586,2022-12-09T17:17:08,2022-12-09T17:17:08,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1587,2022-12-09T17:17:09,2022-12-09T17:17:09,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,117
1588,2022-12-09T17:17:10,2022-12-09T17:17:10,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1589,2022-12-09T17:17:11,2022-12-09T17:17:11,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1590,2022-12-09T17:17:12,2022-12-09T17:17:12,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,116
1591,2022-12-09T17:17:13,2022-12-09T17:17:13,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1592,2022-12-09T17:17:14,2022-12-09T17:17:14,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1593,2022-12-09T17:17:15,2022-12-09T17:17:15,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1594,2022-12-09T17:17:16,2022-12-09T17:17:16,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1595,2022-12-09T17:17:17,2022-12-09T17:17:17,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1596,2022-12-09T17:17:18,2022-12-09T17:17:18,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1597,2022-12-09T17:17:19,2022-12-09T17:17:19,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1598,2022-12-09T17:17:20,2022-12-09T17:17:20,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1599,2022-12-09T17:17:21,2022-12-09T17:17:21,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
1600,2022-12-09T17:17:22,2022-12-09T17:17:22,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
1601,2022-12-09T17:17:23,2022-12-09T17:17:23,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
1602,2022-12-09T17:17:24,2022-12-09T17:17:24,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1603,2022-12-09T17:17:25,2022-12-09T17:17:25,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1604,2022-12-09T17:17:26,2022-12-09T17:17:26,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1605,2022-12-09T17:17:27,2022-12-09T17:17:27,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1606,2022-12-09T17:17:28,2022-12-09T17:17:28,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1607,2022-12-09T17:17:29,2022-12-09T17:17:29,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1608,2022-12-09T17:17:30,2022-12-09T17:17:30,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1609,2022-12-09T17:17:31,2022-12-09T17:17:31,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1610,2022-12-09T17:17:32,2022-12-09T17:17:32,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1611,2022-12-09T17:17:33,2022-12-09T17:17:33,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1612,2022-12-09T17:17:34,2022-12-09T17:17:34,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
1613,2022-12-09T17:17:35,2022-12-09T17:17:35,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
1614,2022-12-09T17:17:36,2022-12-09T17:17:36,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,114
1615,2022-12-09T17:17:37,2022-12-09T17:17:37,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,115
1616,2022-12-09T17:17:38,2022-12-09T17:17:38,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1617,2022-12-09T17:17:39,2022-12-09T17:17:39,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1618,2022-12-09T17:17:40,2022-12-09T17:17:40,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,113
1619,2022-12-09T17:17:41,2022-12-09T17:17:41,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,112
1620,2022-12-09T17:17:42,2022-12-09T17:17:42,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,109
1621,2022-12-09T17:17:43,2022-12-09T17:17:43,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
1622,2022-12-09T17:17:44,2022-12-09T17:17:44,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,107
1623,2022-12-09T17:17:45,2022-12-09T17:17:45,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,110
1624,2022-12-09T17:17:46,2022-12-09T17:17:46,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,108
1625,2022-12-09T17:17:47,2022-12-09T17:17:47,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,106
1626,2022-12-09T17:17:48,2022-12-09T17:17:48,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,106
1627,2022-12-09T17:17:49,2022-12-09T17:17:49,com.google.heart_rate.bpm,raw:com.google.heart_rate.bpm:samsung:SM-R870:241b9b3e:Samsung HR Batch Sensor,104
